smiles,adrb1,adrb2,aa2ar,drd3,cxcr4
CC[NH+](CC)CCCN(C)C(=O)NCCNC(=O)CC1CCCC1,,0.0,,,
CC[NH+](CC)CCCN(C)C(=O)N[C@@H](c1ccc(cc1)F)c2nccn2C,,,,0.0,
CC[NH+](CC)CCCN(C)C(=O)[C@@H]1CCCN1C(=O)c2ccc(s2)Cl,,,,0.0,
CC[NH+](CC)CCCN(C)C(=O)c1cc2c(s1)-c3ccc(cc3S(=O)(=O)C2)Cl,,,,0.0,
CC[NH+](CC)CCCN(CC1=c2ccccc2=[NH+]C1)C(=S)Nc3ccc(c(c3)C)C,,0.0,,,
CC[NH+](CC)CCCN(CC1=c2ccccc2=[NH+]C1)C(=S)Nc3ccc(cc3)OC,0.0,,,,
CC[NH+](CC)CCCN(CC1=c2ccccc2=[NH+]C1)C(=S)Nc3cccc(c3)C(F)(F)F,0.0,,,,
CC[NH+](CC)CCCN(Cc1cc2c(cc(cc2[nH]c1=O)C)C)C(=O)NC3CCCCC3,,0.0,,,
CC[NH+](CC)CCCN(Cc1cc2c(cc(cc2[nH]c1=O)C)C)C(=S)NC[C@@H]3CCCO3,,0.0,,,
CC[NH+](CC)CCCN(Cc1cc2c(cc(cc2[nH]c1=O)C)C)C(=S)NCc3ccco3,,0.0,,,
CC[NH+](CC)CCCN(Cc1cc2c(cc(cc2[nH]c1=O)C)C)C(=S)Nc3ccc(cc3)C,0.0,,,,
CC[NH+](CC)CCCN(Cc1cc2c(cc(cc2[nH]c1=O)C)C)C(=S)Nc3ccc(cc3C)C,,0.0,,,
CC[NH+](CC)CCCN(Cc1cc2cc(c(cc2[nH]c1=O)C)C)C(=S)Nc3ccccc3,0.0,,,,
CC[NH+](CC)CCCN(Cc1cc2cc(c(cc2[nH]c1=O)OC)OC)C(=S)NCc3ccccc3,0.0,,,,
CC[NH+](CC)CCCN(Cc1cc2cc(c(cc2[nH]c1=O)OC)OC)C(=S)NCc3ccco3,,0.0,,,
CC[NH+](CC)CCCN(Cc1cc2cc(cc(c2[nH]c1=O)C)C)C(=S)Nc3ccccc3,0.0,,,,
CC[NH+](CC)CCCN(Cc1cc2cc(ccc2[nH]c1=O)OC)C(=S)NC,,0.0,,,
CC[NH+](CC)CCCN(Cc1cc2cc(ccc2[nH]c1=O)OC)C(=S)NCCCOCC,,0.0,,,
CC[NH+](CC)CCCN(Cc1cc2cc(ccc2[nH]c1=O)OC)C(=S)Nc3cccc(c3)Cl,,,,0.0,
CC[NH+](CC)CCCN(Cc1cc2cc3c(cc2[nH]c1=O)OCCO3)C(=O)Nc4ccc(cc4)Cl,,,0.0,,
CC[NH+](CC)CCCN(Cc1cc2cc3c(cc2[nH]c1=O)OCCO3)C(=S)NCCCN4CCOCC4,0.0,,,,
CC[NH+](CC)CCCN(Cc1cc2cc3c(cc2[nH]c1=O)OCO3)C(=S)NCCCN4CCOCC4,,0.0,,,
CC[NH+](CC)CCCN(Cc1cc2cc3c(cc2[nH]c1=O)OCO3)C(=S)N[C@@H](C)c4ccccc4,,,,0.0,
CC[NH+](CC)CCCN(Cc1cc2cc3c(cc2[nH]c1=O)OCO3)C(=S)Nc4cccc(c4)Cl,,0.0,,,
CC[NH+](CC)CCCN(Cc1cc2ccc(c(c2[nH]c1=O)C)C)C(=O)Nc3cccc(c3)Cl,0.0,,,,
CC[NH+](CC)CCCN(Cc1cc2ccc(c(c2[nH]c1=O)C)C)C(=S)Nc3ccccc3OC,,,,0.0,
CC[NH+](CC)CCCN(Cc1cc2ccc(cc2[nH]c1=O)C)C(=S)Nc3ccc(cc3)F,,0.0,,,
CC[NH+](CC)CCCN(Cc1cc2ccc(cc2[nH]c1=O)C)C(=S)Nc3ccc(cc3C)C,,,,0.0,
CC[NH+](CC)CCCN(Cc1cc2ccc(cc2[nH]c1=O)OC)C(=S)Nc3ccc(cc3)C,,0.0,,,
CC[NH+](CC)CCCN([C@@H](c1ccc(cc1)C)C(=O)NC2CCCCC2)C(=O)c3ccc([nH]3)c4ccccc4,,0.0,,,
CC[NH+](CC)CCCN([C@@H](c1ccc(cc1)F)C(=O)NC2CCCCC2)C(=O)c3c(c(ns3)C(=O)N)N,0.0,,,,
CC[NH+](CC)CCCN([C@H](c1ccc(cc1)OC)C(=O)NC2CCCC2)C(=O)c3c(c(ns3)C(=O)N)N,0.0,,,,
CC[NH+](CC)CCCN(c1nc(cs1)c2ccc(cc2)Cl)C(=O)C3CC3,,,,0.0,
CC[NH+](CC)CCCN(c1nc(cs1)c2ccc(cc2)Cl)C(=O)c3ccc(cc3)C(C)(C)C,0.0,,,,
CC[NH+](CC)CCCN/C=C/1\c2ccccc2C(=O)N(C1=O)c3c(cccc3C)C,,,,0.0,
CC[NH+](CC)CCCN1C(=O)c2cc3c(n2C[C@@]1(C)C(=O)NC4CCCCC4)cco3,,,,0.0,
CC[NH+](CC)CCCN1C(=O)c2cc3c(n2C[C@]1(C)C(=O)NC4CCCCC4)cc(o3)C,,,,0.0,
CC[NH+](CC)CCCN1CC(=O)N2[C@@H](C1=O)CC3=c4ccccc4=[NH+][C@H]3[C@@H]2c5cccc(c5)[N+](=O)[O-],,,0.0,,
CC[NH+](CC)CCCN1CC(=O)N2[C@@H](C1=O)CC3=c4ccccc4=[NH+][C@H]3[C@H]2c5cccc(c5)[N+](=O)[O-],,,0.0,,
CC[NH+](CC)CCCN1CC(=O)N2[C@H](C1=O)CC3=c4ccccc4=[NH+][C@@H]3[C@@H]2c5ccc(cc5)C(=O)OC,,,0.0,,
CC[NH+](CC)CCCN1CC(=O)N2[C@H](C1=O)CC3=c4ccccc4=[NH+][C@@H]3[C@@H]2c5cccc(c5)[N+](=O)[O-],,,0.0,,
CC[NH+](CC)CCCN1CC(=O)N2[C@H](C1=O)CC3=c4ccccc4=[NH+][C@@H]3[C@H]2c5ccc(cc5)C(=O)OC,,,0.0,,
CC[NH+](CC)CCCN1CC(=O)N2[C@H](C1=O)CC3=c4ccccc4=[NH+][C@@H]3[C@H]2c5cccc(c5)[N+](=O)[O-],,,0.0,,
CC[NH+](CC)CCCN1CC(=O)N2[C@H](C1=O)CC3=c4ccccc4=[NH+][C@H]3[C@@H]2CCc5ccccc5,,,,0.0,
CC[NH+](CC)CCCN1CC(=O)N2[C@H](C1=O)CC3=c4ccccc4=[NH+][C@H]3[C@@H]2c5ccc(cc5)C(=O)OC,,,0.0,,
CC[NH+](CC)CCCN1CC(=O)N2[C@H](C1=O)CC3=c4ccccc4=[NH+][C@H]3[C@H]2c5cccc(c5)[N+](=O)[O-],,,0.0,,
CC[NH+](CC)CCCN1CC(=O)N2[C@H](C1=O)Cc3c4ccccc4[nH]c3[C@@H]2c5ccccc5,,,,0.0,
CC[NH+](CC)CCCN1[C@@H](/C(=C(/c2c(c([nH]c2C)C(=O)OC)C)\O)/C(=O)C1=O)c3ccc(cc3)C(C)(C)C,,0.0,,,
CC[NH+](CC)CCCN1[C@@H](/C(=C(/c2c(c([nH]c2C)C(=O)OC)C)\O)/C(=O)C1=O)c3ccc(cc3)C(C)C,,,,0.0,
CC[NH+](CC)CCCN1[C@@H](/C(=C(/c2c(c([nH]c2C)C(=O)OC)C)\O)/C(=O)C1=O)c3ccc(cc3)Cl,,0.0,,,
CC[NH+](CC)CCCN1[C@@H](/C(=C(/c2c(c([nH]c2C)C(=O)OC)C)\O)/C(=O)C1=O)c3ccc(o3)C,0.0,,,,
CC[NH+](CC)CCCN1[C@@H](/C(=C(/c2cc(ccc2C)C)\O)/C(=O)C1=O)c3cccs3,,,,0.0,
CC[NH+](CC)CCCN1[C@@H](/C(=C(/c2ccc(c(c2)Cl)OC)\O)/C(=O)C1=O)c3ccc(cc3)[N+](=O)[O-],,0.0,,,
CC[NH+](CC)CCCN1[C@@H](/C(=C(/c2ccc(c(c2)Cl)OCC)\O)/C(=O)C1=O)c3ccc(cc3)C(=O)OC,0.0,,,,
CC[NH+](CC)CCCN1[C@@H](/C(=C(/c2ccc(cc2)Cl)\O)/C(=O)C1=O)c3ccc(cc3)OC(C)C,,0.0,,0.0,
CC[NH+](CC)CCCN1[C@@H](/C(=C(/c2ccc3c(c2)C[C@H](O3)C)\O)/C(=O)C1=O)c4ccc(cc4)Br,,,,0.0,
CC[NH+](CC)CCCN1[C@@H](/C(=C(/c2ccc3c(c2)C[C@H](O3)C)\O)/C(=O)C1=O)c4ccc(cc4)C(=O)OC,,0.0,,,
CC[NH+](CC)CCCN1[C@@H](/C(=C(/c2ccc3c(c2)OCCO3)\O)/C(=O)C1=O)c4cccc(c4)OCC=C,,0.0,,,
CC[NH+](CC)CCCN1[C@@H](/C(=C(/c2cccs2)\O)/C(=O)C1=O)c3ccc(cc3)OC(C)C,,,,0.0,
CC[NH+](CC)CCCN1[C@@H](C(=C(C1=O)O)C(=O)c2ccc3c(c2)C[C@@H](O3)C)c4ccc(c(c4)Cl)Cl,,,,0.0,
CC[NH+](CC)CCCN1[C@@H](C(=C(C1=O)O)C(=O)c2ccc3c(c2)C[C@@H](O3)C)c4ccc(o4)C,,,,0.0,
CC[NH+](CC)CCCN1[C@@H](C(=C(C1=O)O)C(=O)c2ccc3c(c2)C[C@H](O3)C)c4ccc(c(c4)Cl)Cl,,,,0.0,
CC[NH+](CC)CCCN1[C@@H](C(=C(C1=O)O)C(=O)c2ccc3c(c2)C[C@H](O3)C)c4ccc(c(c4)OCC)O,0.0,,,,
CC[NH+](CC)CCCN1[C@@H](C(=C(C1=O)O)C(=O)c2ccc3c(c2)C[C@H](O3)C)c4ccc(c(c4)OCC)OCC,0.0,,,,
CC[NH+](CC)CCCN1[C@@H](C(=C(C1=O)O)C(=O)c2ccc3c(c2)C[C@H](O3)C)c4ccc(cc4)C(C)C,,,,0.0,
CC[NH+](CC)CCCN1[C@@H](C(=C(C1=O)O)C(=O)c2ccc3c(c2)C[C@H](O3)C)c4ccc(cc4)O,,0.0,,,
CC[NH+](CC)CCCN1[C@@H](C(=C(C1=O)[O-])C(=O)[C@@H]2C(=C(N=C2C)C(=O)OC)C)c3cc(ccc3OC)OC,,0.0,,,
CC[NH+](CC)CCCN1[C@@H](C(=C(C1=O)[O-])C(=O)[C@H]2C(=C(N=C2C)C(=O)OC)C)c3cccc(c3OC)OC,0.0,,,,
CC[NH+](CC)CCCN1[C@@H](C(=C(C1=O)[O-])C(=O)c2c(c([nH]c2C)C(=O)OCC)C)c3ccc(cc3)C(C)C,,0.0,,,
CC[NH+](CC)CCCN1[C@@H](C(=C(C1=O)[O-])C(=O)c2c(c([nH]c2C)C(=O)OCC)C)c3cccc(c3)OC,0.0,0.0,,,
CC[NH+](CC)CCCN1[C@@H](C(=C(C1=O)[O-])C(=O)c2c(c([nH]c2C)C(=O)OCC)C)c3cccc(c3)[N+](=O)[O-],,0.0,,,
CC[NH+](CC)CCCN1[C@@H](C(=C(C1=O)[O-])C(=O)c2c(nc(s2)C)C)c3ccc(cc3)OCc4ccccc4,,0.0,,,
CC[NH+](CC)CCCN1[C@@H](C(=C(C1=O)[O-])C(=O)c2c(nc3n2cccc3C)C)c4cccc(c4)[N+](=O)[O-],,,0.0,,
CC[NH+](CC)CCCN1[C@@H](C(=C(C1=O)[O-])C(=O)c2cc(ccc2O)Br)c3ccc(cc3)C,0.0,,,,
CC[NH+](CC)CCCN1[C@@H](C(=C(C1=O)[O-])C(=O)c2cc(ccc2O)Br)c3ccccc3F,0.0,,,,
CC[NH+](CC)CCCN1[C@@H](C(=C(C1=O)[O-])C(=O)c2ccc(cc2)C)c3ccc(c(c3)OC)OCCC(C)C,0.0,,,,
CC[NH+](CC)CCCN1[C@@H](C(=C(C1=O)[O-])C(=O)c2ccc(cc2)Cl)c3ccc(c(c3)OCC)OCC=C,,0.0,,,
CC[NH+](CC)CCCN1[C@@H](C(=C(C1=O)[O-])C(=O)c2ccc3c(c2)C[C@H](O3)C)c4ccc(c(c4)OCC)OCC,0.0,,,,
CC[NH+](CC)CCCN1[C@@H](C(=C(C1=O)[O-])C(=O)c2ccc3c(c2)C[C@H](O3)C)c4cccc(c4)OCCC(C)C,0.0,,,,
CC[NH+](CC)CCCN1[C@@H](C(=C(C1=O)[O-])C(=O)c2ccc3c(c2)OCO3)c4ccc(cc4)[N+](=O)[O-],,,0.0,,
CC[NH+](CC)CCCN1[C@@H](C(=C(C1=O)[O-])C(=O)c2cccc(c2)OCC)c3ccc(cc3)C(=O)OC,0.0,,,,
CC[NH+](CC)CCCN1[C@@H](C(=C(C1=O)[O-])C(=O)c2cccc(c2)OCC)c3cccc(c3)Oc4ccccc4,,0.0,,,
CC[NH+](CC)CCCN1[C@@H](C(=C(C1=O)[O-])C(=O)c2ccncc2)c3ccc(c(c3)OCC)OCCC(C)C,0.0,,,,
CC[NH+](CC)CCCN1[C@@H](c2c(=O)c3cc(c(cc3oc2C1=O)C)C)c4ccc(c(c4)OC)OCC(C)C,,,,0.0,
CC[NH+](CC)CCCN1[C@@H](c2c(=O)c3cc(c(cc3oc2C1=O)C)C)c4ccc(c(c4)OC)OCC=C,,,,0.0,
CC[NH+](CC)CCCN1[C@@H](c2c(=O)c3cc(c(cc3oc2C1=O)C)C)c4ccc(cc4)SC,,,,0.0,
CC[NH+](CC)CCCN1[C@@H](c2c(=O)c3cc(c(cc3oc2C1=O)C)Cl)c4ccc(cc4)[N+](=O)[O-],,,,0.0,
CC[NH+](CC)CCCN1[C@@H](c2c(=O)c3cc(ccc3oc2C1=O)Br)c4ccc(cc4)F,,,,0.0,
CC[NH+](CC)CCCN1[C@@H](c2c(=O)c3cc(ccc3oc2C1=O)Br)c4ccc(cc4)[N+](=O)[O-],,,,0.0,
CC[NH+](CC)CCCN1[C@@H](c2c(=O)c3cc(ccc3oc2C1=O)C)c4ccccc4,,,,0.0,
CC[NH+](CC)CCCN1[C@@H](c2c(=O)c3cc(ccc3oc2C1=O)Cl)c4ccc(c(c4)OC)OCC(C)C,,,,0.0,
CC[NH+](CC)CCCN1[C@@H](c2c(=O)c3cc(ccc3oc2C1=O)Cl)c4ccc(c(c4)OC)OCC=C,,,,0.0,
CC[NH+](CC)CCCN1[C@@H](c2c(=O)c3cc(ccc3oc2C1=O)F)c4ccc(cc4)C(C)(C)C,,,,0.0,
CC[NH+](CC)CCCN1[C@@H](c2c(=O)c3cc(ccc3oc2C1=O)F)c4ccc(cc4)F,,,,0.0,
CC[NH+](CC)CCCN1[C@@H](c2c(=O)c3cc(ccc3oc2C1=O)F)c4cccc(c4)Br,,,,0.0,
CC[NH+](CC)CCCN1[C@@H](c2c(=O)c3ccc4ccccc4c3oc2C1=O)c5ccc(cc5)OCC=C,,,,0.0,
CC[NH+](CC)CCCN1[C@@H](c2c(=O)c3ccc4ccccc4c3oc2C1=O)c5cccc(c5)[N+](=O)[O-],,,,0.0,
CC[NH+](CC)CCCN1[C@@H](c2c(=O)c3ccc4ccccc4c3oc2C1=O)c5ccccn5,,,,0.0,
CC[NH+](CC)CCCN1[C@@H](c2c(=O)c3ccc4ccccc4c3oc2C1=O)c5cccnc5,,,,0.0,
CC[NH+](CC)CCCN1[C@@H](c2c(=O)c3ccc4ccccc4c3oc2C1=O)c5ccncc5,,,,0.0,
CC[NH+](CC)CCCN1[C@@H](c2c(=O)c3ccccc3oc2C1=O)c4ccc(cc4)Br,,,,0.0,
CC[NH+](CC)CCCN1[C@@H](c2c(=O)c3ccccc3oc2C1=O)c4ccc(cc4)N(C)C,,,,0.0,
CC[NH+](CC)CCCN1[C@@H](c2c(=O)c3ccccc3oc2C1=O)c4ccccc4,,,,0.0,
CC[NH+](CC)CCCN1[C@@H](c2c(nn(c2C1=O)C)c3ccc(cc3)C)c4cccs4,,,,0.0,
CC[NH+](CC)CCCN1[C@H](/C(=C(/c2c(c([nH]c2C)C(=O)OC)C)\O)/C(=O)C1=O)c3ccc(cc3)[N+](=O)[O-],,0.0,,,
CC[NH+](CC)CCCN1[C@H](/C(=C(/c2c(c([nH]c2C)C(=O)OC)C)\O)/C(=O)C1=O)c3ccc(o3)C,0.0,,,,
CC[NH+](CC)CCCN1[C@H](/C(=C(/c2c(c([nH]c2C)C(=O)OC)C)\O)/C(=O)C1=O)c3cccs3,0.0,,,,
CC[NH+](CC)CCCN1[C@H](/C(=C(/c2c(nc(s2)C)C)\O)/C(=O)C1=O)c3ccc(cc3)Cl,,,,0.0,
CC[NH+](CC)CCCN1[C@H](/C(=C(/c2c(nc3n2cccc3)C)\O)/C(=O)C1=O)c4cccc(c4)Br,0.0,,,,
CC[NH+](CC)CCCN1[C@H](/C(=C(/c2c(nc3n2cccc3)C)\O)/C(=O)C1=O)c4ccccc4,,,,0.0,
CC[NH+](CC)CCCN1[C@H](/C(=C(/c2ccc(c(c2)Cl)OCC)\O)/C(=O)C1=O)c3ccc(cc3)C(=O)OC,0.0,,,,
CC[NH+](CC)CCCN1[C@H](/C(=C(/c2ccc(c(c2)Cl)OCC)\O)/C(=O)C1=O)c3ccncc3,,,,0.0,
CC[NH+](CC)CCCN1[C@H](/C(=C(/c2ccc(cc2)Cl)\O)/C(=O)C1=O)c3ccc(cc3)OC(C)C,,,,0.0,
CC[NH+](CC)CCCN1[C@H](/C(=C(/c2ccc(cc2)F)\O)/C(=O)C1=O)c3ccc(cc3)OC(C)C,,,,0.0,
CC[NH+](CC)CCCN1[C@H](/C(=C(/c2ccc(cc2)OCC=C)\O)/C(=O)C1=O)c3ccc(cc3)OC(C)C,,0.0,,,
CC[NH+](CC)CCCN1[C@H](/C(=C(/c2ccc(o2)C)\O)/C(=O)C1=O)c3ccc(cc3)C(C)(C)C,,,,0.0,
CC[NH+](CC)CCCN1[C@H](/C(=C(/c2ccc(o2)C)\O)/C(=O)C1=O)c3ccc(cc3)OC(C)C,,,,0.0,
CC[NH+](CC)CCCN1[C@H](/C(=C(/c2ccc(o2)C)\O)/C(=O)C1=O)c3ccc(o3)C,,,,0.0,
CC[NH+](CC)CCCN1[C@H](/C(=C(/c2ccc(o2)C)\O)/C(=O)C1=O)c3cccs3,,,,0.0,
CC[NH+](CC)CCCN1[C@H](/C(=C(/c2ccc3c(c2)C[C@H](O3)C)\O)/C(=O)C1=O)c4ccc(cc4)C(=O)OC,,0.0,,,
CC[NH+](CC)CCCN1[C@H](/C(=C(/c2ccc3c(c2)OCCO3)\O)/C(=O)C1=O)c4cccc(c4)OCC=C,,0.0,,,
CC[NH+](CC)CCCN1[C@H](/C(=C(\c2ccco2)/O)/C(=O)C1=O)c3cccc(c3)Cl,0.0,,,,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)O)C(=O)c2c(c([nH]c2C)C(=O)OC)C)c3ccccc3,0.0,,,,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)O)C(=O)c2c(nc(s2)C)C)c3ccc(cc3)C(C)(C)C,,,,0.0,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)O)C(=O)c2c(nc(s2)c3ccccc3)C)c4cccs4,0.0,,,,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)O)C(=O)c2ccc3c(c2)C[C@@H](O3)C)c4ccc(c(c4)Cl)Cl,,,,0.0,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)O)C(=O)c2ccc3c(c2)C[C@@H](O3)C)c4ccc(cc4)C,,,,0.0,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)O)C(=O)c2ccc3c(c2)C[C@@H](O3)C)c4ccc(cc4)C(C)C,,,,0.0,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)O)C(=O)c2ccc3c(c2)C[C@@H](O3)C)c4ccc(o4)C,,,,0.0,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)O)C(=O)c2ccc3c(c2)C[C@@H](O3)C)c4cccc(c4)[N+](=O)[O-],,,0.0,,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)O)C(=O)c2ccc3c(c2)C[C@H](O3)C)c4ccc(cc4)C,,,,0.0,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)O)C(=O)c2ccc3c(c2)C[C@H](O3)C)c4ccc(cc4)[N+](=O)[O-],,0.0,,,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)O)C(=O)c2ccc3c(c2)C[C@H](O3)C)c4ccc(o4)C,,,,0.0,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)O)C(=O)c2ccc3c(c2)C[C@H](O3)C)c4cccc(c4)O,,0.0,,,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)O)C(=O)c2ccc3c(c2)C[C@H](O3)C)c4cccc(c4)[N+](=O)[O-],,,0.0,,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)O)C(=O)c2ccc3c(c2)OCCO3)c4ccc(cc4)[N+](=O)[O-],,0.0,,,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)[O-])C(=O)/C=C/c2ccccc2)c3ccc(c(c3)OC)OCCC(C)C,0.0,0.0,,,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)[O-])C(=O)[C@H]2C(=C(N=C2C)C(=O)OC)C)c3ccc(cc3)OCC,0.0,0.0,,,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)[O-])C(=O)c2c(c([nH]c2C)C(=O)OC)C)c3cc(ccc3OC)OC,0.0,,,,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)[O-])C(=O)c2c(c([nH]c2C)C(=O)OC)C)c3ccc(c(c3)OC)OC,,0.0,,,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)[O-])C(=O)c2c(c([nH]c2C)C(=O)OC)C)c3ccc(cc3)OCC,,0.0,,,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)[O-])C(=O)c2c(c([nH]c2C)C(=O)OCC)C)c3cccc(c3)OC,,0.0,,,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)[O-])C(=O)c2c(nc(s2)c3ccccc3)C)c4cccc(c4)OC,,0.0,,,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)[O-])C(=O)c2c(nc3n2cccc3C)C)c4cccc(c4)OCC=C,,0.0,,,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)[O-])C(=O)c2cc(ccc2O)Br)c3ccc(cc3)F,0.0,,,,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)[O-])C(=O)c2ccc(c(c2)Cl)OC)c3ccc(c(c3)OC)OC,,0.0,,,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)[O-])C(=O)c2ccc(c(c2)Cl)OCC)c3ccc(cc3)C(C)(C)C,,0.0,,,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)[O-])C(=O)c2ccc(cc2)C)c3ccc(c(c3)OCC)OCC=C,,0.0,,,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)[O-])C(=O)c2ccc(cc2O)OC)c3ccccc3F,0.0,,,,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)[O-])C(=O)c2cccc(c2)OCC)c3cccc(c3)Oc4ccccc4,,0.0,,,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)[O-])C(=O)c2ccco2)c3ccc(c(c3)OCC)OCc4ccccc4,,0.0,,,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)[O-])C(=O)c2ccncc2)c3ccc(c(c3)OCC)OCC=C,0.0,,,,
CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)[O-])C(=O)c2cnn(c2C)c3ccccc3)c4ccccc4F,0.0,,,,
CC[NH+](CC)CCCN1[C@H](c2c(=O)c3cc(c(cc3oc2C1=O)C)C)c4cccc(c4)Oc5ccccc5,,,,0.0,
CC[NH+](CC)CCCN1[C@H](c2c(=O)c3cc(c(cc3oc2C1=O)C)C)c4ccccc4,,,,,0.0
CC[NH+](CC)CCCN1[C@H](c2c(=O)c3cc(c(cc3oc2C1=O)C)Cl)c4ccc(cc4)[N+](=O)[O-],,,,0.0,
CC[NH+](CC)CCCN1[C@H](c2c(=O)c3cc(ccc3oc2C1=O)Br)c4ccc(cc4)[N+](=O)[O-],,,,0.0,
CC[NH+](CC)CCCN1[C@H](c2c(=O)c3cc(ccc3oc2C1=O)Br)c4cccc(c4)O,,0.0,,,
CC[NH+](CC)CCCN1[C@H](c2c(=O)c3cc(ccc3oc2C1=O)Br)c4cccc(c4)OC,,,,0.0,
CC[NH+](CC)CCCN1[C@H](c2c(=O)c3cc(ccc3oc2C1=O)C)c4ccc(c(c4)OC)O,,,,0.0,
CC[NH+](CC)CCCN1[C@H](c2c(=O)c3cc(ccc3oc2C1=O)C)c4ccc(c(c4)OC)OCC=C,,,,0.0,
CC[NH+](CC)CCCN1[C@H](c2c(=O)c3cc(ccc3oc2C1=O)C)c4ccc(c(c4)OCC)OCC,,,,0.0,
CC[NH+](CC)CCCN1[C@H](c2c(=O)c3cc(ccc3oc2C1=O)F)c4ccc(c(c4)OC)OCCC(C)C,,,,0.0,
CC[NH+](CC)CCCN1[C@H](c2c(=O)c3cc(ccc3oc2C1=O)F)c4ccc(cc4)F,,,,0.0,
CC[NH+](CC)CCCN1[C@H](c2c(=O)c3cc(ccc3oc2C1=O)F)c4cccc(c4)OCC,,,,0.0,
CC[NH+](CC)CCCN1[C@H](c2c(=O)c3ccc4ccccc4c3oc2C1=O)c5cccc(c5)[N+](=O)[O-],,,,0.0,
CC[NH+](CC)CCCN1[C@H](c2c(=O)c3ccc4ccccc4c3oc2C1=O)c5ccccn5,,,,0.0,
CC[NH+](CC)CCCNC(=O)C(=O)Nc1c(c(c(c(c1F)F)F)F)F,,0.0,,,
CC[NH+](CC)CCCNC(=O)C(=O)Nc1c2c(nn1c3cccc(c3)Cl)CSC2,,0.0,,,
CC[NH+](CC)CCCNC(=O)C(=O)Nc1c2ccccc2oc1C(=O)Nc3cccc(c3)C,0.0,,,,
CC[NH+](CC)CCCNC(=O)C(=O)Nc1c2ccccc2oc1C(=O)Nc3cccc(c3)F,,0.0,,,
CC[NH+](CC)CCCNC(=O)C(=O)Nc1c2ccccc2oc1C(=O)Nc3ccccc3F,0.0,,,,
CC[NH+](CC)CCCNC(=O)C(=O)Nc1cc(c(cc1F)F)NC(=O)C,,0.0,,,
CC[NH+](CC)CCCNC(=O)C(=O)Nc1cc(ccc1C)C(=O)NC2CC2,0.0,,,,
CC[NH+](CC)CCCNC(=O)C(=O)Nc1ccc(c(c1)NC(=O)C)Cl,,0.0,,,
CC[NH+](CC)CCCNC(=O)C(=O)Nc1ccc(cc1)C(=O)NC(C)(C)C,0.0,0.0,,,
CC[NH+](CC)CCCNC(=O)C(=O)Nc1cccc(c1)NC(=O)C(C)(C)C,0.0,,,,
CC[NH+](CC)CCCNC(=O)C(=O)Nc1ccccc1OCC[NH+](CC)CC,,0.0,,,
CC[NH+](CC)CCCNC(=O)C(=O)Nc1nc(cs1)C23CC4CC(C2)CC(C4)C3,0.0,,,,
CC[NH+](CC)CCCNC(=O)C1CCN(CC1)C(=O)CCNC(=O)[C@@H]2C[C@@H]2C,,0.0,,,
CC[NH+](CC)CCCNC(=O)C1CCN(CC1)C(=O)N[C@H](C)CCc2ccc3c(c2)OCO3,,0.0,,,
CC[NH+](CC)CCCNC(=O)C1CCN(CC1)C(=O)c2ccc(s2)n3ccc4c3cccc4,0.0,,,,
CC[NH+](CC)CCCNC(=O)C1CCN(CC1)c2[nH]c(=O)c3c(n2)c(cs3)c4cccc(c4)C,,0.0,,,
CC[NH+](CC)CCCNC(=O)C1CCN(CC1)c2[nH]c(=O)c3c(n2)c(cs3)c4ccccc4F,,0.0,,,
CC[NH+](CC)CCCNC(=O)C1CCN(CC1)c2cc(nc3n2nc(c3c4ccc(cc4)Cl)C)C,,0.0,,,
